recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend,treatment,history_log
7,1) $0 - $100,68.86,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.232075457910378
3,1) $0 - $100,68.81,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,4.231349083214389
9,2) $100 - $200,165.62,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.109696007605554
1,5) $500 - $750,686.08,1,1,Urban,1,Web,No E-Mail,0,0,0,0,6.530994239002328
7,2) $100 - $200,145.89,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,4.982852913083804
5,"6) $750 - $1,000",964.59,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,6.871703140589635
7,5) $500 - $750,578.35,0,1,Surburban,1,Web,Mens E-Mail,1,0,0,1,6.360179221741411
7,1) $0 - $100,93.33,1,0,Urban,0,Web,No E-Mail,0,0,0,0,4.536141599577656
5,1) $0 - $100,42.3,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,3.744787086052232
4,4) $350 - $500,474.94,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,6.1631884802666566
7,3) $200 - $350,291.88,1,0,Urban,0,Multichannel,No E-Mail,0,0,0,0,5.67634275889742
6,1) $0 - $100,32.17,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.471034341250935
1,3) $200 - $350,200.26,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0,0,5.299616522279656
8,"7) $1,000 +",1137.96,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,7.036992464683636
9,1) $0 - $100,51.53,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,3.942164162340133
3,2) $100 - $200,177.36,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.178181565308056
9,1) $0 - $100,34.75,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.548179572010801
8,4) $350 - $500,402.84,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.998539460779944
1,3) $200 - $350,276.21,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.621161445967864
1,"6) $750 - $1,000",960.02,1,1,Rural,1,Web,No E-Mail,1,0,0,0,6.866954117578205
1,2) $100 - $200,100.92,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.614328123772857
7,3) $200 - $350,348.44,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,5.853466048950692
11,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
3,3) $200 - $350,216.08,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.37564870948436
9,2) $100 - $200,129.46,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.8633719531173645
4,3) $200 - $350,218.92,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,5.388706366275717
3,2) $100 - $200,109.34,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.694462293466853
2,1) $0 - $100,32.18,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.471345141564237
7,3) $200 - $350,287.73,1,1,Urban,0,Web,No E-Mail,1,0,0,0,5.662022540407969
4,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,3.4008639927609177
12,1) $0 - $100,98.17,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,4.58670066970443
5,5) $500 - $750,728.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,6.591660014493448
9,4) $350 - $500,483.16,1,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,6.1803478617370775
4,1) $0 - $100,93.36,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,4.5364629879783
2,5) $500 - $750,542.34,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,6.2958931110383745
9,1) $0 - $100,44.68,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.799525974201
2,2) $100 - $200,188.03,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.236601524567384
1,2) $100 - $200,132.46,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.886280713056833
8,2) $100 - $200,167.05,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.118293168802766
3,2) $100 - $200,179.31,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.1891161515042725
1,3) $200 - $350,290.03,1,1,Urban,0,Web,No E-Mail,1,0,0,0,5.669984365905978
1,1) $0 - $100,89.59,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.495243706609487
2,"6) $750 - $1,000",851.45,1,1,Rural,1,Web,No E-Mail,1,0,0,0,6.746940778472614
1,3) $200 - $350,248.43,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,5.515161115713719
3,2) $100 - $200,141.2,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,4.950177325059141
7,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
6,2) $100 - $200,113.6,1,0,Surburban,1,Phone,No E-Mail,0,0,0,0,4.732683506287051
9,3) $200 - $350,302.52,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.712147390987829
3,1) $0 - $100,73.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.303929948937459
1,1) $0 - $100,79.5,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.375757021660286
12,2) $100 - $200,103.6,1,0,Rural,0,Phone,No E-Mail,0,0,0,0,4.640537329825382
1,2) $100 - $200,137.29,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,4.922095476909513
6,2) $100 - $200,114.74,1,0,Urban,0,Web,No E-Mail,1,0,0,0,4.742668699173725
5,1) $0 - $100,29.99,0,1,Urban,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
1,4) $350 - $500,386.11,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,5.956122302960691
8,1) $0 - $100,45.78,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,3.8238473145244205
6,4) $350 - $500,358.77,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,5.882681514648826
5,2) $100 - $200,141.74,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.95399439338211
9,3) $200 - $350,205.33,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,5.3246184409674076
1,5) $500 - $750,629.85,1,0,Urban,1,Web,Mens E-Mail,1,0,0,1,6.445481695798312
9,4) $350 - $500,383.77,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,5.950043414807193
6,1) $0 - $100,64.33,1,0,Rural,0,Web,No E-Mail,1,0,0,0,4.1640260854229085
12,1) $0 - $100,63.28,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.147569323459399
6,2) $100 - $200,108.83,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,4.68978703170797
4,2) $100 - $200,121.87,1,0,Rural,0,Web,No E-Mail,0,0,0,0,4.802954902835411
10,4) $350 - $500,489.29,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,6.192955360726739
2,2) $100 - $200,199.97,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.298167355296911
4,5) $500 - $750,614.83,1,0,Urban,1,Multichannel,No E-Mail,0,0,0,0,6.421345806830476
9,2) $100 - $200,199.38,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,5.295212551594558
4,3) $200 - $350,224.04,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.411824607341631
3,1) $0 - $100,66.47,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,4.19675071805349
9,1) $0 - $100,33.63,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,3.515418525752178
2,2) $100 - $200,109.81,1,0,Urban,1,Web,No E-Mail,1,0,0,0,4.698751599609622
10,2) $100 - $200,161.43,0,1,Surburban,1,Web,No E-Mail,1,0,0,0,5.084071612169438
12,1) $0 - $100,90.15,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.501474949649326
1,5) $500 - $750,681.12,1,0,Rural,1,Phone,Mens E-Mail,0,0,0,1,6.523738502079842
9,2) $100 - $200,198.54,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,5.2909905911615756
11,3) $200 - $350,301,1,1,Surburban,1,Web,No E-Mail,0,0,0,0,5.707110264748875
2,4) $350 - $500,378.5,0,1,Urban,0,Web,Mens E-Mail,1,1,80.58,1,5.936216072877503
10,2) $100 - $200,131.95,0,1,Surburban,0,Phone,No E-Mail,1,0,0,0,4.882423062949333
10,4) $350 - $500,375.34,1,0,Rural,0,Web,No E-Mail,0,0,0,0,5.927832281863126
1,3) $200 - $350,286.31,1,1,Surburban,0,Web,No E-Mail,0,0,0,0,5.657075139890874
7,5) $500 - $750,600.13,1,1,Urban,1,Phone,No E-Mail,0,0,0,0,6.397146298413981
6,2) $100 - $200,107.42,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.676746384477314
2,2) $100 - $200,102.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,4.63463189613771
7,3) $200 - $350,297.6,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,5.6957503029589365
1,"6) $750 - $1,000",783.8,1,1,Surburban,1,Web,No E-Mail,0,0,0,0,6.664153885765531
9,1) $0 - $100,89.96,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,4.499365127091115
8,2) $100 - $200,155.75,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,5.048252157667562
8,2) $100 - $200,135.67,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,4.910225466497217
9,4) $350 - $500,404.03,1,1,Urban,0,Multichannel,No E-Mail,0,0,0,0,6.001489132629946
1,2) $100 - $200,155.65,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.047609896887617
12,1) $0 - $100,36.67,0,1,Urban,0,Web,Mens E-Mail,1,1,195.83,1,3.6019589820832345
1,5) $500 - $750,563.7,1,0,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,6.334522195087529
6,3) $200 - $350,265.2,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.580484258311707
1,4) $350 - $500,357.56,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.879303180219652
11,3) $200 - $350,206.97,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.332573855226127
7,"7) $1,000 +",1222.53,1,1,Rural,1,Phone,Mens E-Mail,1,0,0,1,7.10867776092523
5,1) $0 - $100,67.55,1,0,Surburban,0,Phone,Mens E-Mail,0,0,0,1,4.212868064406208
9,2) $100 - $200,108.59,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,4.687579322228809
1,5) $500 - $750,615.04,1,1,Surburban,1,Phone,No E-Mail,0,0,0,0,6.421687306341873
7,2) $100 - $200,153.17,1,0,Rural,0,Phone,Mens E-Mail,0,0,0,1,5.031548415676463
4,2) $100 - $200,127.51,1,0,Urban,1,Web,No E-Mail,0,0,0,0,4.848194792895451
8,1) $0 - $100,60.9,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,4.109233174715851
1,3) $200 - $350,234.17,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,5.4560473473139215
12,2) $100 - $200,145.27,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,4.978594079884792
11,2) $100 - $200,112.61,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.723930521708934
5,2) $100 - $200,168.1,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,5.12455904041457
5,1) $0 - $100,37.79,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,3.6320445173613978
4,1) $0 - $100,70.16,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,4.250778348063927
6,1) $0 - $100,65.1,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,4.175924549214524
9,3) $200 - $350,297.59,0,1,Surburban,1,Phone,Mens E-Mail,1,1,118.39,1,5.6957167002438345
7,4) $350 - $500,409.76,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,6.0155716224512155
9,1) $0 - $100,60.15,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.096841442420688
1,2) $100 - $200,111.37,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,4.712857991405009
7,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
1,1) $0 - $100,87,0,1,Rural,1,Phone,Mens E-Mail,0,0,0,1,4.465908118654584
2,1) $0 - $100,46.47,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,3.8388069430968867
9,2) $100 - $200,129.29,0,1,Urban,1,Web,No E-Mail,0,0,0,0,4.8620579432664615
3,5) $500 - $750,708.62,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,6.5633194167014235
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
10,2) $100 - $200,113.33,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.730303916744857
4,5) $500 - $750,737.33,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.603035553168237
12,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
11,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
7,"6) $750 - $1,000",758.59,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.631461446990217
4,2) $100 - $200,174.55,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,5.162211233551045
9,1) $0 - $100,76.72,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,4.340162430575183
6,3) $200 - $350,334.34,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0,1,5.8121584392744845
12,2) $100 - $200,108.83,1,0,Rural,0,Web,Mens E-Mail,1,0,0,1,4.68978703170797
10,3) $200 - $350,319.45,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,5.766600767048352
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
3,4) $350 - $500,367.27,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,5.90609727238668
8,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
10,2) $100 - $200,102.82,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.632979886627359
4,5) $500 - $750,739.84,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,6.606433946603904
6,2) $100 - $200,161.43,0,1,Surburban,0,Web,Mens E-Mail,1,0,0,1,5.084071612169438
8,3) $200 - $350,346.57,1,0,Urban,1,Web,No E-Mail,0,0,0,0,5.848084818428645
7,5) $500 - $750,729.01,0,1,Rural,1,Phone,No E-Mail,0,0,0,0,6.5916874493357
10,1) $0 - $100,51.33,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.9382753765722116
2,2) $100 - $200,159.22,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,5.070286893660432
5,"7) $1,000 +",1079.62,1,1,Surburban,1,Web,No E-Mail,1,1,29.99,0,6.984364406352027
10,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
11,1) $0 - $100,43.51,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,3.772990796732589
10,2) $100 - $200,163.8,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,5.098646171418969
9,3) $200 - $350,212.32,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0,0,5.358094570583897
7,2) $100 - $200,147.81,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.995927665223982
1,5) $500 - $750,544.98,1,0,Urban,1,Web,No E-Mail,0,0,0,0,6.3007490967421775
7,5) $500 - $750,508.18,1,0,Urban,1,Web,Mens E-Mail,0,0,0,1,6.230835715526843
1,1) $0 - $100,50.62,1,0,Urban,0,Web,No E-Mail,0,0,0,0,3.9243467551169777
5,3) $200 - $350,291.17,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0,0,5.6739072890373805
5,"6) $750 - $1,000",777.95,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,6.656662254760972
5,1) $0 - $100,30.59,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,3.420673158162812
4,3) $200 - $350,305.76,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.722800480491963
8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,1,0,0,0,3.4008639927609177
8,3) $200 - $350,256.83,0,1,Urban,1,Web,No E-Mail,0,0,0,0,5.548414387422504
7,4) $350 - $500,462.7,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.137078895912954
7,4) $350 - $500,489.49,1,0,Rural,1,Web,No E-Mail,1,0,0,0,6.193364032752697
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
2,3) $200 - $350,231.27,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,5.44358585913928
2,1) $0 - $100,50.37,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,3.9193957597575593
9,2) $100 - $200,189.33,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,5.243491524264258
1,4) $350 - $500,368.01,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.90811011171277
1,3) $200 - $350,331.21,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,5.802752615292013
2,2) $100 - $200,186.51,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.228484856949356
9,4) $350 - $500,433.89,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,6.072791045753751
8,1) $0 - $100,90.62,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.506674939238992
2,1) $0 - $100,44.37,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,3.792563565390818
3,1) $0 - $100,43,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.7612001156935624
10,2) $100 - $200,145.73,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,4.981755594545605
3,1) $0 - $100,80.86,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,4.392719264212625
2,3) $200 - $350,202.92,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.312811812698489
10,3) $200 - $350,226.15,0,1,Surburban,1,Multichannel,Mens E-Mail,0,0,0,1,5.421198495923853
6,5) $500 - $750,549.78,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,6.3095181982051765
9,1) $0 - $100,34.72,0,1,Surburban,1,Phone,No E-Mail,0,0,0,0,3.5473158897921495
1,1) $0 - $100,92.29,0,1,Rural,1,Phone,No E-Mail,1,0,0,0,4.524935793277486
4,3) $200 - $350,316.87,0,1,Urban,1,Web,Mens E-Mail,0,0,0,1,5.7584915951282545
2,2) $100 - $200,189.02,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,5.24185282956691
2,3) $200 - $350,210.51,0,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,5.349533157932307
9,3) $200 - $350,301.15,1,1,Surburban,0,Phone,Mens E-Mail,1,0,0,1,5.70760847948973
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
9,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
1,1) $0 - $100,70.17,1,0,Surburban,0,Web,No E-Mail,0,0,0,0,4.250920869264197
10,2) $100 - $200,138.83,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.933250163046711
6,5) $500 - $750,505.48,1,1,Surburban,1,Phone,No E-Mail,0,0,0,0,6.22550847289048
4,3) $200 - $350,209.79,0,1,Rural,0,Multichannel,Mens E-Mail,1,0,0,1,5.346107030383885
3,1) $0 - $100,34.22,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.5328102684640474
2,2) $100 - $200,152.95,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,5.030111070596912
5,4) $350 - $500,427.17,1,1,Urban,0,Web,No E-Mail,0,0,0,0,6.057182060461013
1,1) $0 - $100,75.83,1,0,Surburban,0,Phone,No E-Mail,1,0,0,0,4.328493992712844
10,4) $350 - $500,466.25,0,1,Urban,0,Phone,No E-Mail,0,0,0,0,6.144721970958026
2,3) $200 - $350,227.46,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.426974398756299
6,1) $0 - $100,97.9,0,1,Surburban,1,Phone,Mens E-Mail,0,0,0,1,4.583946549536464
12,1) $0 - $100,88.65,1,0,Surburban,0,Web,Mens E-Mail,0,0,0,1,4.484696032520217
7,2) $100 - $200,157.63,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,5.060250514638451
3,1) $0 - $100,29.99,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,3.4008639927609177
10,2) $100 - $200,119.63,0,1,Rural,0,Web,Mens E-Mail,0,0,0,1,4.784403646182813
4,3) $200 - $350,317.96,0,1,Urban,0,Web,No E-Mail,0,0,0,0,5.761925588704912
4,2) $100 - $200,186.97,1,0,Urban,1,Web,No E-Mail,0,0,0,0,5.230948176177183
5,3) $200 - $350,226.84,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,5.424244923145827
2,4) $350 - $500,458.41,0,1,Surburban,0,Multichannel,Mens E-Mail,0,0,0,1,6.127763980171312
5,2) $100 - $200,135.64,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,4.910004317257438
10,2) $100 - $200,127.29,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,4.846467947882343
1,5) $500 - $750,525.42,0,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,6.264197942762188
1,3) $200 - $350,303.34,1,1,Urban,0,Web,Mens E-Mail,1,0,0,1,5.7148542886232505
5,1) $0 - $100,50.63,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,3.924544285981818
9,1) $0 - $100,35.4,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,3.5667118201397288
5,1) $0 - $100,46.09,1,0,Urban,0,Web,No E-Mail,0,0,0,0,3.830596006732417
6,3) $200 - $350,333.21,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,5.8087729218471384
2,5) $500 - $750,584.37,1,0,Urban,1,Multichannel,Mens E-Mail,1,0,0,1,6.370534343856614
4,1) $0 - $100,78.96,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,4.368941395125226
4,1) $0 - $100,53.42,0,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,3.9781852076818147
3,3) $200 - $350,314.67,1,0,Rural,1,Web,No E-Mail,0,0,0,0,5.751524470641622
1,4) $350 - $500,375.03,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.927006022770581
6,2) $100 - $200,178.37,1,0,Surburban,1,Web,Mens E-Mail,1,0,0,1,5.183860044570212
1,5) $500 - $750,522.77,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.2591415967829995
8,1) $0 - $100,59.95,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,4.093510881473524
6,5) $500 - $750,569.14,0,1,Surburban,1,Web,No E-Mail,0,0,0,0,6.344126449556254
4,3) $200 - $350,275.27,1,0,Rural,1,Phone,No E-Mail,0,0,0,0,5.617752434180166
1,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0,0,3.4008639927609177
2,5) $500 - $750,675.88,1,1,Urban,1,Phone,Mens E-Mail,0,0,0,1,6.516015545492449
9,3) $200 - $350,257.6,1,1,Urban,1,Phone,No E-Mail,0,0,0,0,5.551407994230199
12,1) $0 - $100,32.51,0,1,Rural,0,Phone,No E-Mail,0,0,0,0,3.481547734315814
11,1) $0 - $100,99.05,1,0,Urban,1,Phone,No E-Mail,0,0,0,0,4.59562477314456
7,3) $200 - $350,340.72,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,5.831061025614958
9,2) $100 - $200,100.86,1,0,Surburban,1,Phone,Mens E-Mail,0,0,0,1,4.6137334166485795
10,"7) $1,000 +",1097.45,0,1,Surburban,1,Phone,No E-Mail,1,0,0,0,7.000744585824965
7,1) $0 - $100,45.72,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,3.8225358389266098
2,3) $200 - $350,243.5,1,1,Surburban,0,Phone,Mens E-Mail,0,0,0,1,5.495116942522644
8,1) $0 - $100,58.28,0,1,Urban,0,Phone,Mens E-Mail,0,0,0,1,4.065258981327004
2,3) $200 - $350,225.35,1,0,Urban,0,Phone,No E-Mail,0,0,0,0,5.417654749136657
3,3) $200 - $350,222.8,1,0,Urban,0,Web,Mens E-Mail,0,0,0,1,5.406274508053129
1,1) $0 - $100,29.99,1,0,Rural,1,Web,Mens E-Mail,0,0,0,1,3.4008639927609177
1,3) $200 - $350,313.98,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,5.749329289612172
6,2) $100 - $200,105.87,1,0,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.662211926355289
1,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,3.4008639927609177
4,2) $100 - $200,110.29,0,1,Urban,0,Web,No E-Mail,0,0,0,0,4.703113260318055
10,3) $200 - $350,300.6,1,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,5.705780477318874
9,2) $100 - $200,174.64,0,1,Urban,1,Web,No E-Mail,0,0,0,0,5.162726712241688
5,"6) $750 - $1,000",771.92,0,1,Surburban,1,Multichannel,No E-Mail,0,0,0,0,6.648880917712129
7,2) $100 - $200,192.12,1,0,Urban,0,Web,No E-Mail,0,0,0,0,5.2581201767966235
6,1) $0 - $100,40.02,0,1,Surburban,0,Web,No E-Mail,0,0,0,0,3.6893793291555874
10,3) $200 - $350,275.04,1,0,Rural,0,Web,No E-Mail,0,0,0,0,5.616916541634539
2,5) $500 - $750,518.53,0,1,Surburban,1,Phone,Mens E-Mail,1,0,0,1,6.25099788520506
3,4) $350 - $500,454,0,1,Urban,0,Multichannel,Mens E-Mail,0,0,0,1,6.118097198041348
3,3) $200 - $350,342.64,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,5.8366803333071156
8,3) $200 - $350,337.09,1,0,Surburban,0,Phone,No E-Mail,0,0,0,0,5.82034995701211
1,4) $350 - $500,406.33,0,1,Surburban,0,Web,Mens E-Mail,0,0,0,1,6.007165637334066
11,1) $0 - $100,98.05,0,1,Surburban,1,Web,Mens E-Mail,0,0,0,1,4.585477552642355
1,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,0,0,3.4008639927609177
8,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,3.4008639927609177
1,5) $500 - $750,586.52,1,0,Rural,1,Multichannel,No E-Mail,0,0,0,0,6.374206768108879
10,1) $0 - $100,89.45,1,0,Surburban,1,Web,No E-Mail,0,0,0,0,4.493679809954728
10,1) $0 - $100,33.57,1,0,Urban,0,Phone,Mens E-Mail,0,0,0,1,3.5136328109919437
1,4) $350 - $500,382.15,0,1,Urban,0,Phone,Mens E-Mail,1,0,0,1,5.945813201688893
5,1) $0 - $100,63.2,0,1,Rural,0,Phone,Mens E-Mail,0,0,0,1,4.146304301152812
10,2) $100 - $200,148.23,0,1,Urban,1,Phone,No E-Mail,0,0,0,0,4.998765121525769
3,2) $100 - $200,123.2,1,0,Urban,1,Phone,Mens E-Mail,0,0,0,1,4.81380905109942
9,1) $0 - $100,46.56,1,0,Surburban,0,Web,Mens E-Mail,1,0,0,1,3.8407418034231826
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0,0,3.4008639927609177
1,2) $100 - $200,162.82,1,0,Surburban,0,Phone,No E-Mail,1,0,0,0,5.0926452961458315
